"broad_market","net_pt","market_pt","beta","beta_over_rho","beta_model_inv","rho","rts","alpha","corr","Rw_firm","Rw_market","Rf_firm","Rf_market","Rw_firm_wageshare","Rw_market_wageshare","Rf_firm_profitshare","Rf_market_profitshare","Rw_firm_share","Rw_market_share"
"All",0.0103909233230602,0.0302161899112648,0.799771641059542,0.55761626284247,0.0435159678770954,0.122769877773949,0.0100460494322936,0.0100460494322936,0.162667918492324,394.966855159656,1233.72251337905,1547.04876019411,1737.24883633555,0.00967348279271653,0.0302161899112648,0.0284533287221862,0.031951489496872,0.0383512238068232,0.0299490584830873
"Midwest_Goods",0.0176398782204228,0.0302161899112648,0.799771641059542,0.684746429336879,0.0435159678770954,0.178799757910346,0.0159090299509217,0.0159090299509217,0.291096862282895,769.936985406498,1318.86183566816,1243.30206379862,1139.79222774909,0.0176398782204228,0.0302161899112648,0.0261466310834466,0.0239698201736132,0.0381129869604533,0.03089348175017
"Midwest_Services",0.0147456814993032,0.0302161899112648,0.799771641059542,1.00394195164744,0.0435159678770954,0.141075958614557,0.012685855372989,0.012685855372989,0.180424682968596,502.152977080166,1028.98938381914,1003.6541694574,1350.87023871502,0.0147456814993032,0.0302161899112648,0.0177793715418846,0.0239301789499596,0.0406585646358627,0.0331643412601761
"Northeast_Goods",0.0142624319359532,0.0302161899112648,0.799771641059542,0.833062850176217,0.0435159678770954,0.152780802465621,0.0126017496982221,0.0126017496982221,0.217608703107464,723.012042663079,1531.76325659913,1129.75916238012,1349.98406970511,0.0142624319359532,0.0302161899112648,0.0198720064147236,0.0237456734021408,0.0359120761313633,0.0291810981128022
"Northeast_Services",0.0181639880601352,0.0302161899112648,0.799771641059542,1.46765193377259,0.0435159678770954,0.10927952638892,0.0152984561728053,0.0152984561728053,0.126467853260549,802.756352593431,1335.40268371311,1304.8756982452,1786.23658810539,0.0181639880601352,0.0302161899112648,0.0194957376704774,0.0266875994287754,0.0512499859829486,0.0433709366258823
"South_Goods",0.0170820494746196,0.0302161899112648,0.799771641059542,0.861682876902198,0.0435159678770954,0.160175079588179,0.0174006873366749,0.0174006873366749,0.219008438274753,720.390034236995,1274.28749793926,2681.38923606339,2267.18650930555,0.0170820494746196,0.0302161899112648,0.062387175164322,0.0527500297173898,0.0453443415913092,0.0447508956217143
"South_Services",0.0362184331609365,0.0302161899112648,0.799771641059542,1.72267244706541,0.0435159678770954,0.245761133475307,0.0356975644014921,0.0356975644014921,0.40284308524492,1295.31762895729,1080.65313863982,5649.78108257602,4218.38879909169,0.0362184331609365,0.0302161899112648,0.0966662013865674,0.0721754728581291,0.0866647761278803,0.0759226704595788
"West_Goods",0.0163805792861078,0.0302161899112648,0.799771641059542,0.542697205427024,0.0435159678770954,0.181758022354048,0.0191253331226659,0.0191253331226659,0.315913951429783,867.256031758745,1599.77083225234,6323.42597130915,5787.42178602406,0.0163805792861078,0.0302161899112648,0.163353673058883,0.149507025238773,0.0356128234351778,0.0464265810601982
"West_Services",0.0169772915878317,0.0302161899112648,0.799771641059542,1.21891538396829,0.0435159678770954,0.116868760442692,0.0145857814100661,0.0145857814100661,0.136580459437233,683.614462890111,1216.69727647136,1059.98401639559,1432.80949186611,0.0169772915878317,0.0302161899112648,0.0203744958582329,0.0275407653380766,0.0456256613878637,0.0387541535021233
