"broad_market","unc_pt","net_pt","selectioncoef","market_pt","sizeunc_pt","sizenet_pt","sizemarket_pt","ma","ElogWB","ElogVA","labor_share","EWB_pc","EVA_pc","EPi_pc","Ew","workers","firms","markets","workeryears","firmyears","workers_per_firm","workers_per_market","firms_per_market","market_pt_het","beta_het","beta","rho","alpha","PsiFirm","PsiMarket","Rw_firm","Rw_market","Rf_firm","Rf_market","Rw_firm_wageshare","Rw_market_wageshare","Rf_firm_profitshare","Rf_market_profitshare","Rw_firm_share","Rw_market_share","model"
"Midwest_Goods",0.150110143390377,0.152011155727776,0.298779155244828,0.191825186650299,0.458984035762491,0.507080263689219,0.346104415536132,"ma1",16.8977828102736,17.3600066919858,0.62988130524985,43647.5227201453,91198.6607551234,47551.1380349781,10.7619302194386,9318.707,294.879,5975,42908.008,1945.136,22.0591300556876,570.570038030903,25.8654823010026,0.145648555445691,5.86584221134191,4.21307977050489,0.755240035778307,0.257205670210865,0.0799577878815255,0.109790724648554,6634.91037334363,8372.69419261505,3802.08380852592,5220.67390272368,0.152011155727776,0.191825186650299,0.0799577878815255,0.109790724648554,0.635710843345046,0.615939635702656,"1inner"
"Midwest_Services",0.138087390069049,0.120149196002727,0.149572419770985,0.191825186650299,0.484065975356859,0.468384129500291,0.573228631451675,"ma1",15.759532795866,16.17535253562,0.659799195330602,34054.2400230125,90504.7263123053,56450.4862892928,10.6132599397728,17314.497,1051.548,11375,69044.54,6636.19,10.4042440014526,478.900626330866,46.0293536237714,0.240079020590621,3.16529523296075,4.21307977050489,0.575322707920244,0.250101048572041,0.0576862229426081,0.104839852206473,4091.58955924883,6532.46094864846,3256.41533730278,5918.260639553,0.120149196002727,0.191825186650299,0.0576862229426081,0.104839852206473,0.556829999006804,0.524665249509614,"1inner"
"Northeast_Goods",0.120735015845487,0.136404550541848,0.348768030071353,0.191825186650299,0.477892148323444,0.52540031804326,0.389183217781438,"ma1",16.3886953807172,16.7996674212059,0.663005468650446,50693.4613893221,107545.252738537,56851.791349215,10.8110643183006,6088.53,232.717,1290,26699.951,1498.971,17.8121864932677,1490.20209856561,83.6619411731875,0.091476307854933,9.9317923236019,4.21307977050489,0.665454238849046,0.232273086818096,0.0802293991904222,0.124022820320792,6914.81881622103,9724.28269295645,4561.18506284676,7050.91950341884,0.136404550541848,0.191825186650299,0.0802293991904222,0.124022820320792,0.60254587651662,0.579681996027305,"1inner"
"Northeast_Services",0.130629261583383,0.118377690778856,0.148544888285606,0.191825186650299,0.422689518668204,0.423459508269586,0.418275959981823,"ma1",15.6231526616779,16.0402269493291,0.658971964646318,44194.9394557935,111126.271847549,66931.3323917556,10.7360144405713,15167.028,1054.944,2332,62386.621,6411.649,9.73019904863788,1952.75513334168,200.690152748216,0.200854920025843,3.97871797151564,4.21307977050489,0.56570103669459,0.252546177933636,0.0553264301943582,0.102500504706504,5231.69487688817,8477.70251010626,3703.07168938785,6860.49535083373,0.118377690778856,0.191825186650299,0.0553264301943582,0.102500504706504,0.585543543648362,0.55271829109047,"1inner"
"South_Goods",0.154343420415835,0.144275295174496,0.24201619590251,0.191825186650299,0.366269525264764,0.352135597037785,0.410536350654387,"ma1",16.3820738992734,16.6753867272013,0.745788800636295,42172.3421014174,85152.1569271546,42979.8148257372,10.6984065269051,10215.128,439.641,7748,40312.311,2497.237,16.1427653843027,413.010583365777,25.5848718316497,0.185876334327989,4.37992102983612,4.21307977050489,0.710325790590844,0.128471111759741,0.201775884606015,0.267487855730659,6084.42710488183,8089.71739508467,8672.29015666583,11496.5785074372,0.144275295174496,0.191825186650299,0.201775884606015,0.267487855730659,0.412315760818725,0.41302946893818,"1inner"
"South_Services",0.139910154859297,0.139157969305141,0.170622406304341,0.191825186650299,0.58302929188607,0.631973487787675,0.345116697042666,"ma1",15.5794108399581,15.9361734443417,0.699938640378019,35764.0437730022,94210.3362882382,58446.292515236,10.6194086814555,26519.284,1908.178,14354,103227.384,10829.661,9.53191277178482,562.510266358603,59.013366973277,0.143566449823029,5.96541567499005,4.21307977050489,0.681058317878356,0.186913957009001,0.116447107872834,0.169868998700695,4976.85170559115,6860.44437212562,6805.90172928887,9928.21318733107,0.139157969305141,0.191825186650299,0.116447107872834,0.169868998700695,0.422384439519745,0.408635672496714,"1inner"
"West_Goods",0.177123837073572,0.167761944614082,0.263706740166913,0.191825186650299,0.429942417387058,0.449511695590215,0.375303208576556,"ma1",16.4043584084798,16.640664425731,0.789539024398293,52944.1612906971,91654.1936572774,38710.0323665803,10.8089320432307,7712.759,329.566,3536,31585.748,1940.742,16.2750886001334,735.904289275646,45.2166072551898,0.203263094313868,3.91973224837292,4.21307977050489,0.849269569614193,0.0513062707374332,0.514501279481978,0.554234342134293,8882.01545408896,10156.0236216315,19916.3611813943,21454.4293226888,0.167761944614082,0.191825186650299,0.514501279481978,0.554234342134293,0.308420699073196,0.321286874298216,"1inner"
"West_Services",0.138432899198055,0.109383376437461,0.180113612021582,0.191825186650299,0.443375560382858,0.428653446549897,0.510391376662859,"ma1",15.6574995579629,16.06930595457,0.662452516692657,40266.4028801912,92291.4455497634,52025.0426695722,10.6959835136861,17949.625,1314.168,6967,71355.046,7404.389,9.63685808511681,815.728627935158,84.6467407458216,0.270667814823077,2.69456560859907,4.21307977050489,0.517440252411625,0.25618666981221,0.047300829844677,0.096262813123683,4404.47510402642,7724.11024822882,2460.82769097549,5008.07696025266,0.109383376437461,0.191825186650299,0.047300829844677,0.096262813123683,0.641555840367736,0.606660122235985,"1inner"
"Midwest_Goods",0.160926681690061,0.172855859425674,0.350342316523997,0.213682626935197,0.522170737979235,0.625270413890205,0.330987733633421,"ma2",16.8977828102736,17.3600066919858,0.62988130524985,43647.5227201453,91198.6607551234,47551.1380349781,10.7619302194386,9318.707,294.879,5975,42908.008,1945.136,22.0591300556876,570.570038030903,25.8654823010026,0.138805797036104,6.20431006019077,3.67983763744755,0.76900925263918,0.238486650207673,0.110007527246451,0.144676419488671,7544.73005159237,9326.71731405436,5230.9831129826,6879.52839351218,0.172855859425674,0.213682626935197,0.110007527246451,0.144676419488671,0.590552555023911,0.575501413612395,"2"
"Midwest_Services",0.138090418815031,0.123225521485521,0.171089470255039,0.213682626935197,0.496094051701582,0.492252403618304,0.514706433533786,"ma2",15.759532795866,16.17535253562,0.659799195330602,34054.2400230125,90504.7263123053,56450.4862892928,10.6132599397728,17314.497,1051.548,11375,69044.54,6636.19,10.4042440014526,478.900626330866,46.0293536237714,0.210109286496621,3.75942789904283,3.67983763744755,0.517179643076295,0.247469889351134,0.0612443928475283,0.119838970369286,4196.35148562883,7276.79946639905,3457.27575873546,6764.96815375437,0.123225521485521,0.213682626935197,0.0612443928475283,0.119838970369286,0.548282709837848,0.518225316302418,"2"
"Northeast_Goods",0.114889146617004,0.135587096460681,0.365240174175452,0.213682626935197,0.499200594040973,0.550761208152591,0.409592142543733,"ma2",16.3886953807172,16.7996674212059,0.663005468650446,50693.4613893221,107545.252738537,56851.791349215,10.8110643183006,6088.53,232.717,1290,26699.951,1498.971,17.8121864932677,1490.20209856561,83.6619411731875,0.078917673688642,11.6714328142179,3.67983763744755,0.57719927440388,0.232999107329627,0.0790702776305661,0.137244761080502,6873.37923931984,10832.3119981084,4495.28692577744,7802.61052072156,0.135587096460681,0.213682626935197,0.0790702776305661,0.137244761080502,0.604589768008288,0.581290959871859,"2"
"Northeast_Services",0.134420375168163,0.118334190627858,0.116585374869803,0.213682626935197,0.474434416604354,0.459663608829722,0.586358812160901,"ma2",15.6231526616779,16.0402269493291,0.658971964646318,44194.9394557935,111126.271847549,66931.3323917556,10.7360144405713,15167.028,1054.944,2332,62386.621,6411.649,9.73019904863788,1952.75513334168,200.690152748216,0.256311913462177,2.90149637015436,3.67983763744755,0.493895310264305,0.252583056253946,0.0552785571137208,0.113699396966167,5229.7723903485,9443.69076015596,3699.86748031509,7610.05213108468,0.118334190627858,0.213682626935197,0.0552785571137208,0.113699396966167,0.585664423884528,0.553760592051997,"2"
"South_Goods",0.143956798766527,0.137311404747096,0.234479470508894,0.213682626935197,0.434693058663395,0.405828935473635,0.528927657623936,"ma2",16.3820738992734,16.6753867272013,0.745788800636295,42172.3421014174,85152.1569271546,42979.8148257372,10.6984065269051,10215.128,439.641,7748,40312.311,2497.237,16.1427653843027,413.010583365777,25.5848718316497,0.165652453133452,5.03673523140877,3.67983763744755,0.585708073596395,0.135506363779318,0.177847581134369,0.270661913522987,5790.74353542073,9011.4968442407,7643.85610436045,11632.9989235977,0.137311404747096,0.213682626935197,0.177847581134369,0.270661913522987,0.431032088092433,0.436508449786384,"2"
