"x_var","psi_var","psi_x_cov","w_var","y_var","net_w_var","interactions_var","interactions_cov_with_x_plus_psi","timevarying","w_mean","c_r","Nw_t","beta_model","lambda_ct","G_constant","welfare_prefs_pw","profits_pw","y_mean","y_pw","mean_log_profits","gvtRevenue_pw","netWageBill_pw","withinX_var_gjX","mean_gjX","welfare_wage","welfare_taxesAndProfits","welfare_total","Psif","ptf","Psim","ptm","wedge","type","shrink"
0.282916983845457,0.0167850463798363,0.012021295343678,0.314310338914411,8.91115773094822,0.263422449260268,0.0129443388866409,-0.0128792700315673,0.00293121280062475,10.7261506058604,-0.380973681181521,29629922,4.99122805075596,0.9154762,-57.7478713420269,1.84137118510393,66729.4136670066,13.7410607509921,210597.869438158,12.5813327105396,32848.7431224481,21216.3863500209,0.162705711302681,-11.5572886875764,59.5892425271308,5.71930854922342,65.3085510763542,0.119759512322045,0.133527517963807,0.158261840514198,0.179554151230399,1.15452813338551,"theta",0.5
0.282918218113691,0.0213925767907346,0.0400598437060598,0.394677146353796,9.71471950292095,0.330777603176086,0.0135738474940395,-0.00391918073911416,0.00388766466883143,10.7529092612947,-0.380973681181521,29629922,4.99122805075596,0.9154762,-57.7478713420269,1.92715023612377,66729.4136670066,13.7410607509921,210597.869438158,12.5813327105396,35989.1059535864,22776.2624956681,0.154538439081761,-11.5951507256847,59.6750215781506,5.36520562132214,65.0402271994728,0.118919684413443,0.133246281405293,0.157561491268223,0.179554151230399,1.15415021429034,"G",0.5
0.282916791478603,0.016610374998515,0.00768995348055912,0.3017861627247,8.85747419634614,0.25292597886655,0.0130183972775468,-0.0147278845098751,0.00285928484867043,10.7184779329057,-0.380973681181521,29629922,4.99122805075596,0.9154762,-57.7478713420269,1.83548191141576,66729.4136670066,13.7410607509921,210597.869438158,12.5813327105396,32274.7469336773,20920.7505296161,0.162479921353275,-11.5541674755251,59.5833532534426,5.78934700562607,65.3727002590687,0.119548295913435,0.133497283933431,0.15806230572867,0.179554151230399,1.15448720300821,"theta",0.6
0.282918047027495,0.0221859856688463,0.0420652397908958,0.397687861030738,9.81362453722012,0.333300873129459,0.0137506751355913,-0.00498427450120827,0.00400899335281286,10.7498907323254,-0.380973681181521,29629922,4.99122805075596,0.9154762,-57.7478713420269,1.94761999306988,66729.4136670066,13.7410607509921,210597.869438158,12.5813327105396,35971.7264656049,22758.1963527144,0.152148254067546,-11.6036251013632,59.6954913350968,5.36916623693025,65.064657572027,0.118289225902581,0.133110063811455,0.156987475102235,0.179554151230399,1.15396679419883,"G",0.6
0.282916645968284,0.016513789202745,0.00339508799509049,0.289988554762875,8.81027895388365,0.243038442887089,0.0131372168468009,-0.0163128485728604,0.00278776334185768,10.7109201529236,-0.380973681181521,29629922,4.99122805075596,0.9154762,-57.7478713420269,1.83268425731528,66729.4136670066,13.7410607509921,210597.869438158,12.5813327105396,31731.7960937313,20639.7949464556,0.162155650380578,-11.5509781780321,59.5805555993422,5.856830949061,65.4373865484032,0.119322877346293,0.133460031358233,0.157850189671511,0.179554151230399,1.15443697339761,"theta",0.7
0.28291787460478,0.0230496140862387,0.0442515675661941,0.40083414223749,9.90135881124689,0.335937760940376,0.0139631109979525,-0.00622555292511673,0.00414925079641069,10.746461245442,-0.380973681181521,29629922,4.99122805075596,0.9154762,-57.7478713420269,1.97562799824134,66729.4136670066,13.7410607509921,210597.869438158,12.5813327105396,35941.20171002,22732.7791297454,0.149395667602228,-11.613063614555,59.7234993402682,5.37474374623231,65.0982430865005,0.117543989974588,0.132946321795857,0.156306743006481,0.179554151230399,1.15374653882294,"G",0.7
0.282916541901169,0.0164902942829411,-0.000819075297599331,0.279035791219232,8.7699748253213,0.23385896820363,0.0132899042610821,-0.0176107857578991,0.00271582701951729,10.7035608123922,-0.380973681181521,29629922,4.99122805075596,0.9154762,-57.7478713420269,1.83291159507152,66729.4136670066,13.7410607509921,210597.869438158,12.5813327105396,31224.6346185121,20376.0847260988,0.161732562003928,-11.5477759049168,59.5807829370984,5.92101369959425,65.5017966366926,0.119085457424558,0.133416432574504,0.157627449254061,0.179554151230399,1.15437834455596,"theta",0.8
0.28291770630273,0.023953901914625,0.0465807904736175,0.404103377210866,9.96890363190333,0.338677695894101,0.0141971382636966,-0.00758904243909585,0.00430890033212083,10.7426220597363,-0.380973681181521,29629922,4.99122805075596,0.9154762,-57.7478713420269,2.01183984377872,66729.4136670066,13.7410607509921,210597.869438158,12.5813327105396,35897.5258823989,22700.012865842,0.146273979193404,-11.6233203856731,59.7597111858056,5.38194312433277,65.1416543101384,0.116683356917478,0.132754881806297,0.155518514643647,0.179554151230399,1.15348923165384,"G",0.8
0.282916474972614,0.0165336371970177,-0.00491533736618147,0.268994576528942,8.73668787192626,0.225443459581135,0.0134656904038914,-0.0186165686611275,0.00264281225040484,10.6964636466321,-0.380973681181521,29629922,4.99122805075596,0.9154762,-57.7478713420269,1.83607287897687,66729.4136670066,13.7410607509921,210597.869438158,12.5813327105396,30755.8244937166,20131.096327482,0.161218171419752,-11.544608731411,59.5839442210037,5.98138856869926,65.565332789703,0.118838435361912,0.133367282140536,0.157396238921874,0.179554151230399,1.15431237640717,"theta",0.9
0.282917547043028,0.0248615706909171,0.0489925565854593,0.407461527422586,10.0068347773276,0.341492150413212,0.0144365315745132,-0.00900217704339425,0.00448494202681832,10.7383946742215,-0.380973681181521,29629922,4.99122805075596,0.9154762,-57.7478713420269,2.05684759627239,66729.4136670066,13.7410607509921,210597.869438158,12.5813327105396,35841.1205108078,22660.1520875897,0.142807271735554,-11.6342221866455,59.8047189382993,5.39071532725374,65.195434265553,0.115712784732265,0.132537023371175,0.154627734801789,0.179554151230399,1.1531965962791,"G",0.9
0.282916442086731,0.0166370188691843,-0.00886548783393762,0.259880273063753,8.71030641853581,0.217804792172414,0.013654784611927,-0.0193420582619924,0.0025682536169901,10.6896705148861,-0.380973681181521,29629922,4.99122805075596,0.9154762,-57.7478713420269,1.84205935616532,66729.4136670066,13.7410607509921,210597.869438158,12.5813327105396,30325.8306363863,19905.2449964606,0.160626012122654,-11.5415141609072,59.5899306981922,6.03770177911172,65.6276324773039,0.11858423869295,0.13331342623632,0.15715875726258,0.179554151230399,1.15424019518464,"theta",1
0.28291740069348,0.0257330106231376,0.0514134694936984,0.410855203214939,10.0067115149734,0.34433637880321,0.0146654578980008,-0.0103864507371433,0.00467141087872299,10.7338211894443,-0.380973681181521,29629922,4.99122805075596,0.9154762,-57.7478713420269,2.11111381476,66729.4136670066,13.7410607509921,210597.869438158,12.5813327105396,35772.8274581187,22613.7035965068,0.139042979431836,-11.6455860202964,59.8589851567869,5.4009567829215,65.2599419397084,0.114643744130232,0.132295470553724,0.153645011768169,0.179554151230399,1.15287228451507,"G",1
